завинти́ть	зави́нчивать
завинти́ться	зави́нчиватьсь
зави́снуть	зависа́ть
зави́ть	завива́ть
зави́ться	завива́ться
завладе́ть	завладева́ть
завле́чь	завлека́ть
завле́чься	завлека́ться
заводни́ть	заводня́ть
завоева́ть	завое́вывать
завожжа́ть	зава́жживать
заволо́чь	завола́кивать
заволо́чься	завола́киватьсь
заворожи́ть	завора́живать
завороти́ть	завора́чивать
завороти́ться	завора́чиватьсь
завра́ться	завира́ться
завы́сить	завыша́ть
завью́чить	завью́чивать
завяза́ть	завя́зывать
завяза́ться	завя́зываться
завя́знуть	завяза́ть
завя́лить	завя́ливать
завя́литься	завя́ливатьсь
загада́ть	зага́дывать
зага́дить	зага́живать
загарпу́нить	загарпу́нивать
загаси́ть	загаша́ть
зага́снуть	загаса́ть
зага́тить	зага́чивать
загати́ть	зага́чивать
загва́здать	загва́здывать
загва́здаться	загва́здываться
загла́дить	загла́живать
загла́диться	загла́живатьсь
заглота́ть	загла́тывать
заглуби́ть	заглубля́ть
заглуши́ть	заглуша́ть
заглуши́ться	заглуша́ться
загляде́ться	загля́дываться
загляну́ть	загля́дывать
загна́ть	загоня́ть
загни́ть	загнива́ть
загнои́ть	загна́ивать
загнои́ться	загна́иватьсь
загну́ть	загиба́ть
загну́ться	загиба́ться
загове́ться	заговля́ться
заговори́ть	заговори́ть?
заговори́ться	загова́риватьсь
заголи́ть	заголя́ть
заголи́ться	заголя́ться
загоре́ть	загора́ть
загоре́ться	загора́ться
загороди́ть	загора́живать
загороди́ться	загора́живатьсь
загото́вить	загота́вливать
заграба́стать	заграба́стывать
загради́ть	загражда́ть
загрести́	загреба́ть
загримирова́ть	загримиро́вывать
загримирова́ться	загримиро́вываться
загромозди́ть	загроможда́ть
загрузи́ть	загружа́ть
загрузи́ться	загружа́ться
загрунтова́ть	загрунто́вывать
загры́зть	загрыза́ть
загрязни́ть	загрязня́ть
загрязни́ться	загрязня́ться
загуля́ть	загу́ливать
задави́ть	зада́вливать
задари́ть	зада́ривать
зада́ть	задава́ть
зада́ться	задава́ться
задви́нуть	задвига́ть
задви́нуться	задвига́ться
заде́лать	заде́лывать
заде́латься	заде́лываться
задёргать	задёргивать
задержа́ть	заде́рживать
задержа́ться	заде́рживаться
задёрнуть	задёргивать
задёрнуться	задёргиваться
заде́ть	задева́ть
задо́брить	зада́бривать
задолби́ть	зада́лбливать
задохну́ться	задыха́ться
задра́ить	задра́ивать
задра́иться	задра́иватьсь
задрапирова́ть	задрапиро́вывать
задрапирова́ться	задрапиро́вываться
задра́ть	задира́ть
задра́ться	задира́ться
задры́згать	задры́згивать
задры́згаться	задры́згиваться
заду́мать	заду́мывать
заду́маться	заду́мываться
задури́ть	задурить
задурма́нить	задурма́нивать
заду́ть	задува́ть
зае́здить	зае́зживать
зае́сть	заеда́ть
зае́сться	заеда́ться
зажа́рить	зажа́ривать
зажа́риться	зажа́риватьсь
зажа́ть	зажима́ть
зажа́ть	зажина́ть
зажа́ться	зажима́ться
заже́чь	зажига́ть
заже́чься	зажига́ться
заживи́ть	заживля́ть
зажи́лить	зажи́ливать
зажи́ть	зажива́ть
зажи́ть	зажива́ть
зажи́ться	зажива́ться
зажму́рить	зажму́ривать
зажму́риться	зажму́риватьсь
зажу́лить	зажу́ливать
зазва́ть	зазыва́ть
зазева́ться	зазёвываться
заземли́ть	заземля́ть
заземли́ться	заземля́ться
зазна́ться	зазнава́ться
зазубри́ть	зазу́бривать
зазубри́ться	зазу́бриватьсь
заигра́ть	заи́грывать
заигра́ться	заи́грываться
заикну́ться	заика́ться
заи́лить	заи́ливать
заи́литься	заи́ливатьсь
заинтересова́ть	заинтересо́вывать
заинтересова́ться	заинтересо́вываться
заинтригова́ть	заинтриго́вывать
заинтригова́ться	заинтриго́вываться
закабали́ть	закабаля́ть
закабали́ться	закабаля́ться
закавы́чить	закавы́чивать
заказа́ть	зака́зывать
закали́ть	зака́ливать
закалить	закаля́ть
закали́ться	зака́ливатьсь
закалиться	закаля́ться
закапать	закапывать
зака́паться	зака́пываться
заката́ть	зака́тывать
закати́ть	зака́тывать
закати́ться	зака́тываться
закача́ть	зака́чивать
зака́шляться	зака́шливаться
зака́яться	зака́иваться
заква́сить	заква́шивать
заква́ситься	заква́шиватьсь
закида́ть	заки́дывать
заки́нуть	заки́дывать
заки́нуться	заки́дываться
закипе́ть	закипа́ть
заки́снуть	закиса́ть
заклева́ть	закле́вывать
закле́ить	закле́ивать
закле́иться	закле́иватьсь
заклепа́ть	закле́пывать
закли́кать	заклика́ть
закли́нить	закли́нивать
заклини́ть	закли́нивать
закли́ниться	закли́ниватьсь
заклини́ться	закли́ниватьсь
заключи́ть	заключа́ть
заключи́ться	заключа́ться
закля́сть	заклина́ть
закова́ть	зако́вывать
заколдова́ть	заколдо́вывать
заколоти́ть	закола́чивать
заколо́ть	зака́лывать
заколо́ться	зака́лываться
закольцева́ть	закольце́вывать
законопа́тить	законопа́чивать
законтрактова́ть	законтракто́вывать
законтрактова́ться	законтракто́вываться
зако́нчить	зака́нчивать
зако́нчиться	зака́нчиватьсь
закопа́ть	зака́пывать
закопа́ться	зака́пываться
закопти́ть	зака́пчивать
закорми́ть	зака́рмливать
закоси́ть	закоси́ть?
закоси́ть	закоси́ть?
закостене́ть	закостенева́ть
закра́пать	закра́пывать
закра́сить	закра́шивать
закра́ситься	закра́шиватьсь
закра́сться	закра́дыватьсь
закрепи́ть	закрепля́ть
закрепи́ться	закрепля́ться
закрепости́ть	закрепоща́ть
закрепости́ться	закрепоща́ться
закриви́ть	закривля́ть
закристаллизова́ть	закристаллизо́вывать
закристаллизова́ться	закристаллизо́вываться
закрои́ть	закра́ивать
закругли́ть	закругля́ть
закругли́ться	закругля́ться
закрути́ть	закру́чивать
закрути́ться	закру́чиватьсь
закры́ть	закрыва́ть
закры́ться	закрыва́ться
закупи́ть	закупа́ть
заку́порить	закупо́ривать
заку́пориться	закупо́риватьсь
закури́ть	заку́ривать
закуси́ть	заку́сывать
заку́тать	заку́тывать
заку́таться	заку́тываться
залакирова́ть	залакиро́вывать
зала́пать	зала́пывать
зала́стить	зала́щивать
залежа́ться	залёживаться
зале́зть	залеза́ть
залепи́ть	залепля́ть
залепи́ться	залепля́ться
залете́ть	залета́ть
залечи́ть	зале́чивать
залечи́ться	зале́чиватьсь
зале́чь	залега́ть
зализа́ть	зали́зывать
зали́пнуть	залипа́ть
зали́ть	залива́ть
зали́ться	залива́ться
залови́ть	зала́вливать
заломи́ть	зала́мывать
залосни́ться	зало́сниватьсь
залощи́ть	зала́щивать
залупи́ть	залупля́ть
залупи́ться	залупля́ться
залучи́ть	залуча́ть
заля́пать	заля́пывать
заля́паться	заля́пываться
зама́зать	зама́зывать
зама́заться	зама́зываться
замалева́ть	замале́вывать
замани́ть	зама́нивать
замара́ть	зама́рывать
замара́ться	зама́рываться
замаринова́ть	замарино́вывать
замаскирова́ть	замаскиро́вывать
замаскирова́ться	замаскиро́вываться
зама́слить	зама́сливать
зама́слиться	зама́сливатьсь
замахну́ться	зама́хиваться
заме́длить	замедля́ть
заме́длиться	замедля́ться
замели́ть	заме́ливать
замени́ть	заменя́ть
замени́ться	заменя́ться
замере́ть	замира́ть
замёрзнуть	замёрза́ть
заме́рить	замеря́ть?
замеси́ть	заме́шивать
замеси́ться	заме́шиватьсь
замести́	замета́ть
замести́ть	замеща́ть
замета́ть	заме́тывать
замета́ть	заме́тывать
заме́тить	замеча́ть
замеша́ть	заме́шивать
замеша́ться	заме́шиваться
замири́ть	замиря́ть
замири́ться	замиря́ться
замкну́ть	замыка́ть
замкну́ться	замыка́ться
замо́кнуть	замока́ть
замоли́ть	зама́ливать
замо́лкнуть	замолка́ть
замолоти́ть	замола́чивать
замолча́ть	зама́лчивать
замордова́ть	замордо́вывать
замори́ть	зама́ривать
заморо́зить	замора́живать
замости́ть	зама́щивать
замота́ть	зама́тывать
замота́ться	зама́тываться
замочи́ть	зама́чивать
замочи́ться	зама́чиватьсь
замундшту́чить	замундшту́чивать
замурова́ть	замуро́вывать
замурова́ться	замуро́вываться
заму́слить	заму́сливать
заму́слиться	заму́сливатьсь
замусо́лить	замусо́ливать
замусо́литься	замусо́ливатьсь
заму́сорить	замусо́ривать
заму́сориться	замусо́риватьсь
заму́чить	заму́чивать?
заму́читься	заму́чиватьсь?
замы́згать	замы́згивать
замы́згаться	замы́згиваться
замы́слить	замышля́ть
замы́ть	замыва́ть
замя́ть	замина́ть
замя́ться	замина́ться
занаве́сить	занаве́шивать
занаве́ситься	занаве́шиватьсь
занаво́зить	занаво́живать
занаряди́ть	занаряжа́ть
занемо́чь	занемога́ть
зани́зить	занижа́ть
заномерова́ть	заномеро́вывать
заноси́ть	заноси́ть?
заноси́ться	заносываться?
занузда́ть	зану́здывать
занумерова́ть	занумеро́вывать
заня́ть	занима́ть
заня́ться	занима́ться
заостри́ть	заостря́ть
заостри́ться	заостря́ться
запакова́ть	запако́вывать
запакова́ться	запако́вываться
запали́ть	запа́ливать
запали́ть	запа́ливать
запали́ться	запа́ливатьсь
запа́рить	запа́ривать
запа́риться	запа́риватьсь
запаркова́ть	запарко́вывать
запаркова́ться	запарко́вываться
запасти́	запаса́ть
запасти́сь	запаса́ться
запа́сть	запада́ть
запатентова́ть	запатенто́вывать
запаха́ть	запа́хивать
запахну́ть	запа́хивать
запахну́ться	запа́хиваться
запая́ть	запа́ивать
запелена́ть	запеле́нывать
запеленгова́ть	запеленго́вывать
запере́ть	запира́ть
запере́ться	запира́ться
запереться	запира́ться
запе́ть	запева́ть
запеча́тать	запеча́тывать
запеча́таться	запеча́тываться
запечатле́ть	запечатлева́ть
запечатле́ться	запечатлева́ться
запе́чь	запека́ть
запе́чься	запека́ться
запили́ть	запи́ливать
записа́ть	запи́сывать
записа́ться	запи́сываться
запи́ть	запива́ть
запи́ть	запива́ть
запиха́ть	запи́хивать
запихну́ть	запи́хивать
заплева́ть	запле́вывать
заплеска́ть	запле́скивать
заплесну́ть	заплёскивать
заплесну́ться	заплёскиваться
заплести́	заплета́ть
заплести́сь	заплестися
запломбирова́ть	запломбиро́вывать
заплы́ть	заплыва́ть
запну́ться	запина́ться
запога́нить	запога́нивать
заподо́зрить	запода́зривать
запозда́ть	запа́здывать
запои́ть	запа́ивать
заползти́	заполза́ть
запо́лнить	заполня́ть
запо́лниться	заполня́ться
заполони́ть	заполоня́ть
заполоска́ть	запола́скивать
заполосну́ть	запола́скивать
заполучи́ть	заполуча́ть
запо́мнить	запомина́ть
запо́мниться	запомина́ться
запоро́ть	запа́рывать
запороши́ть	запора́шивать
запорхну́ть	запа́рхивать
запоте́ть	запотева́ть
запра́вить	заправля́ть
запра́виться	заправля́ться
запрессова́ть	запрессо́вывать
запрессова́ться	запрессо́вываться
запрети́ть	запреща́ть
запре́ть	запрева́ть
запрода́ть	запродава́ть
запрода́ться	запродава́ться
запроки́нуть	запроки́дывать
запроки́нуться	запроки́дываться
запропа́сть	запропада́ть
запроси́ть	запра́шивать
запруди́ть	запру́живать
запруди́ться	запру́живатьсь
запры́гнуть	запры́гивать
запры́скать	запры́скивать
запря́тать	запря́тывать
запря́таться	запря́тываться
запря́чь	запряга́ть
запря́чься	запряга́ться
запуга́ть	запу́гивать
запу́дрить	запу́дривать
запу́дриться	запу́дриватьсь
запузы́рить	запузы́ривать
запусти́ть	запуска́ть
запу́тать	запу́тывать
запу́таться	запу́тываться
запу́хнуть	запуха́ть
запя́тить	запя́чивать
зарабо́тать	зарабо́тывать
зарабо́таться	зарабо́тываться
зарази́ть	заража́ть
зарази́ться	заража́ться
зарасти́	зараста́ть
зарасти́ть	зара́щивать
зарва́ться	зарыва́ться
зарекомендова́ть	зарекомендо́вывать
заре́чься	зарека́ться
зареше́тить	зареше́чивать
зарешети́ть	зареше́чивать
зарисова́ть	зарисо́вывать
зари́фить	зарифля́ть
зарифмова́ть	зарифмо́вывать
заровня́ть	зара́внивать
заровня́ться	зара́вниваться
зароди́ть	зарожда́ть
зароди́ться	зарожда́ться
зарони́ть	зароня́ть
заруби́ть	заруба́ть
заруби́ться	заруба́ться
зарубцева́ться	зарубцо́вываться
зарули́ть	зару́ливать
зарумя́нить	зарумя́нивать
зарумя́ниться	зарумя́ниватьсь
заручи́ться	заруча́ться
зары́бить	зарыбля́ть
зары́ть	зарыва́ть
зары́ться	зарыва́ться
заряди́ть	зарядить
заряди́ться	заряжа́ться
засади́ть	заса́живать
заса́лить	заса́ливать
заса́литься	заса́ливатьсь
засанда́лить	засанда́ливать
заса́харить	засаха́ривать
заса́хариться	засаха́риватьсь
засва́тать	засва́тывать
засвети́ть	засве́чивать
засвети́ться	засве́чиватьсь
засда́ться	засдава́ться
заседла́ть	засе́длывать
засекре́тить	засекре́чивать
засекре́титься	засекре́чиватьсь
засели́ть	заселя́ть
засели́ться	заселя́ться
засе́чь	засечь
засе́чь	засечь
засе́чься	засечься
засе́ять	засева́ть
засиде́ть	заси́живать
засиде́ться	заси́живатьсь
засини́ть	заси́нивать
засини́ться	заси́ниватьсь
заскака́ть	заска́кивать
заскочи́ть	заска́кивать
засласти́ть	засла́щивать
засла́ть	засыла́ть
заследи́ть	засле́живать
заслепи́ть	заслепля́ть
заслони́ть	заслоня́ть
заслони́ться	заслоня́ться
заслужи́ть	заслу́живать
заслу́шать	заслу́шивать
заслу́шаться	заслу́шиваться
заслюни́ть	заслю́нивать
засмея́ть	засме́ивать
засмоли́ть	засма́ливать
засмоли́ться	засма́ливатьсь
засморка́ть	засма́ркивать
засмотре́ться	засма́триватьсь
засну́ть	засыпа́ть
засня́ть	заснима́ть
засоба́чить	засоба́чивать
засова́ть	засо́вывать
засоли́ть	заса́ливать
засоли́ться	заса́ливатьсь
засори́ть	засоря́ть
засори́ться	засоря́ться
засоса́ть	заса́сывать
засо́хнуть	засыха́ть
заспа́ть	засыпа́ть
заспиртова́ть	заспирто́вывать
заста́вить	заставля́ть
застаре́ть	застарева́ть
заста́ть	застава́ть
застега́ть	засте́гивать
застегну́ть	засте́гивать
застегну́ться	застёгиваться
застекли́ть	застекля́ть
застели́ть	застила́ть
засти́гнуть	застига́ть
застира́ть	засти́рывать
застла́ть	застила́ть
застла́ться	застила́ться
засто́порить	застопо́ривать
засто́пориться	застопо́риватьсь
застоя́ться	заста́иваться
застрахова́ть	застрахо́вывать
застрахова́ться	застрахо́вываться
застраща́ть	застра́щивать
застрели́ть	застре́ливать
застрели́ться	застре́ливатьсь
застри́чь	застрига́ть
застрога́ть	застра́гивать
застро́ить	застра́ивать
застро́иться	застра́иватьсь
застрочи́ть	застра́чивать
заструга́ть	застру́гивать
застря́ть	застрева́ть
застуди́ть	засту́живать
застуди́ться	засту́живатьсь
засту́кать	засту́кивать
заступи́ть	заступа́ть
заступи́ться	заступа́ться
засты́нуть	застыва́ть
засты́ть	застыва́ть
засуди́ть	засу́живать
засу́нуть	засо́вывать
засупо́нить	засупо́нивать
засупо́ниться	засупо́ниватьсь
засу́слить	засу́сливать
засусо́лить	засусо́ливать
засусо́литься	засусо́ливатьсь
засучи́ть	засу́чивать
засучи́ться	засу́чиватьсь
засуши́ть	засу́шивать
засуши́ться	засу́шиватьсь
засчита́ть	засчи́тывать
засы́пать	засыпа́ть
засы́паться	засыпа́ться
затаи́ть	зата́ивать
затаи́ться	зата́иватьсь
зата́рить	зата́ривать
затаска́ть	зата́скивать
затаска́ться	зата́скиваться
затача́ть	зата́чивать
затащи́ть	зата́скивать
затащи́ться	зата́скиваться
затверде́ть	затвердева́ть
затверди́ть	затве́рживать
затвори́ть	затворить
затвори́ться	затворя́ться
затемни́ть	затемня́ть
затемни́ться	затемня́ться
затени́ть	затеня́ть
зате́плить	зате́пливать
затере́ть	затира́ть
затере́ться	затира́ться
затеря́ть	зате́ривать
затеря́ться	зате́риваться
затеса́ть	зате́сывать
затеса́ться	затёсываться
затесни́ть	затесня́ть
зате́чь	затека́ть
зате́ять	затева́ть
зате́яться	затева́ться
затира́нить	затира́нивать
зати́скать	зати́скивать
зати́снуть	зати́скивать
зати́снуться	зати́скиваться
зати́хнуть	затиха́ть
заткну́ть	затыка́ть
заткну́ться	затыка́ться
затми́ть	затмева́ть
затми́ться	затмева́ться
затова́рить	затова́ривать
затова́риться	затова́риватьсь
затолка́ть	зата́лкивать
затолкну́ть	зата́лкивать
затопи́ть	зата́пливать
затопи́ть	затопля́ть
затопи́ться	зата́пливатьсь
затопи́ться	затопля́ться
затопта́ть	зата́птывать
заторгова́ть	заторго́вывать
затормози́ть	заторма́живать
затормози́ться	заторма́живатьсь
заторочи́ть	затора́чивать
заторцева́ть	заторце́вывать
заточи́ть	заточи́ть?
заточи́ть	заточить
заточи́ться	заточываться?
заточи́ться	заточа́ться
затрави́ть	затра́вливать
затрамбова́ть	затрамбо́вывать
затра́тить	затра́чивать
затрепа́ть	затре́пывать
затрепа́ться	затрёпываться
затро́нуть	затра́гивать
затрудни́ть	затрудня́ть
затрудни́ться	затрудня́ться
затума́нить	затума́нивать
затума́ниться	затума́ниватьсь
затупи́ть	затупля́ть
затупи́ться	затупля́ться
зату́хнуть	затуха́ть
затушева́ть	затуше́вывать
затушева́ться	затушёвываться
затюкова́ть	затюко́вывать
затяну́ть	затя́гивать
затяну́ться	затя́гиваться
зау́зить	зау́живать
заутю́жить	заутю́живать
заутю́житься	заутю́живатьсь
заучи́ть	зау́чивать
заучи́ться	зау́чиватьсь
зауши́ть	зауша́ть
зафрахтова́ть	зафрахто́вывать
заха́пать	заха́пывать
заха́ркать	заха́ркивать
заха́ять	заха́ивать
захвали́ть	захва́ливать
захвата́ть	захва́тывать
захвати́ть	захва́тывать
захлами́ть	захламля́ть
захлебну́ть	захле́бывать
захлебну́ться	захлёбываться
захлеста́ть	захле́стывать
захлестну́ть	захле́стывать
захлестну́ться	захлёстываться
захло́пнуть	захло́пывать
захло́пнуться	захло́пываться
заца́пать	заца́пывать
зацвести́	зацвести
зацелова́ть	зацело́вывать
зацепи́ть	зацепля́ть
зацепи́ться	зацепля́ться
заци́клиться	заци́кливатьсь
зача́лить	зача́ливать
зачарова́ть	зачаро́вывать
зача́ть	зачина́ть
зача́ться	зачина́ться
зачерка́ть	заче́ркивать
зачёркать	зачёркивать
зачеркну́ть	заче́ркивать
зачерни́ть	зачерня́ть
зачерпну́ть	заче́рпывать
зачерпну́ться	заче́рпываться
зачерти́ть	заче́рчивать
зачеса́ть	заче́сывать
зачеса́ться	зачёсываться
заче́сть	зачи́тывать
заче́сться	зачи́тываться
зачехли́ть	зачехля́ть
зачини́ть	зачи́нивать
зачи́слить	зачисля́ть
зачи́слиться	зачисля́ться
зачи́стить	зачища́ть
зачита́ть	зачи́тывать
зачита́ться	зачи́тываться
заша́ркать	заша́ркивать
зашвартова́ть	зашварто́вывать
зашвартова́ться	зашварто́вываться
зашвырну́ть	зашвы́ривать
зашвыря́ть	зашвы́ривать
зашиби́ть	зашиба́ть
зашиби́ться	зашиба́ться
заши́ть	зашива́ть
заши́ться	зашива́ться
зашифрова́ть	зашифро́вывать
зашка́лить	зашка́ливать
зашку́рить	зашку́ривать
зашлифова́ть	зашлифо́вывать
зашнурова́ть	зашнуро́вывать
зашнурова́ться	зашнуро́вываться
зашо́рить	зашо́ривать
зашпаклева́ть	зашпакле́вывать
зашпаклева́ться	зашпаклёвываться
зашпандо́рить	зашпандо́ривать
зашпи́лить	зашпи́ливать
зашпи́литься	зашпи́ливатьсь
зашпунтова́ть	зашпунто́вывать
заштемпелева́ть	заштемпеле́вывать
зашто́пать	зашто́пывать
зашто́рить	зашто́ривать
зашто́риться	зашто́риватьсь
заштрихова́ть	заштрихо́вывать
заштукату́рить	заштукату́ривать
заштукова́ть	заштуко́вывать
защебени́ть	защебе́нивать
защёлкнуть	защёлкивать
защёлкнуться	защёлкиваться
защеми́ть	защемить
защепи́ть	защепля́ть
защипну́ть	защи́пывать
защипну́ться	защи́пываться
защити́ть	защища́ть
защити́ться	защища́ться
защу́рить	защу́ривать
заяви́ть	заявля́ть
заяви́ться	заявля́ться
злоупотреби́ть	злоупотребля́ть
изба́вить	избавля́ть
изба́виться	избавля́ться
избалова́ть	избало́вывать
избалова́ться	избало́вываться
избе́гнуть	избега́ть
избежа́ть	забега́ть
изби́ть	избива́ть
изби́ться	избива́ться
изблева́ть	избле́вывать
избоче́ниться	избоче́ниватьсь
избра́ть	забира́ть
избы́ть	избыва́ть
избы́ться	избыва́ться
изве́дать	изве́дывать
изве́ргнуть	изверга́ть
изве́ргнуться	изверга́ться
изве́риться	изве́риватьсь
изверну́ться	изве́рываться?
извести́ть	извеща́ть
извини́ть	извиня́ть
извини́ться	извиня́ться
извинти́ть	изви́нчивать
извинти́ться	изви́нчиватьсь
изви́ть	извива́ть
изви́ться	извива́ться
извле́чь	извлека́ть
извле́чься	извлека́ться
изврати́ть	извраща́ть
изврати́ться	извраща́ться
извяза́ть	извя́зывать
изга́дить	изга́живать
изга́диться	изга́живатьсь
изгла́дить	изгла́живать
изгла́диться	изгла́живатьсь
изглода́ть	изгла́дывать
изгна́ть	загоня́ть
изгни́ть	изгнива́ть
изгоре́ть	изгора́ть
изгото́вить	изготовля́ть
изгото́виться	изготовля́ться
изгры́зть	изгрыза́ть
изгрязни́ть	изгрязня́ть
изгрязни́ться	изгрязня́ться
изда́ть	издава́ть
издёргать	издёргивать
издёргаться	издёргиваться
издержа́ть	изде́рживать
издержа́ться	изде́рживаться
издои́ть	изда́ивать
издои́ться	изда́иватьсь
издолби́ть	изда́лбливать
издо́хнуть	издыха́ть
издыря́вить	издыря́вливать
издыря́виться	издыря́вливатьсь
изжа́лить	изжа́ливать
изжева́ть	изже́вывать
изже́чь	обжига́ть
изже́чься	обжига́ться
изжи́ть	изжива́ть
иззубри́ть	иззу́бривать
иззубри́ться	иззу́бриватьсь
изла́дить	изла́живать
излени́ться	изле́ниватьсь
излете́ть	излета́ть
излечи́ть	изле́чивать
излечи́ться	изле́чиватьсь
излиза́ть	изли́зывать
изли́ть	излива́ть
изли́ться	излива́ться
излови́ть	изла́вливать
изловчи́ться	изловча́ться
изложи́ть	излага́ть
излома́ть	изла́мывать
излома́ться	изла́мываться
излучи́ть	излуча́ть
излучи́ться	излуча́ться
изма́зать	изма́зывать
изма́заться	изма́зываться
измалева́ть	измале́вывать
измара́ть	изма́рывать
измара́ться	изма́рываться
изма́слить	изма́сливать
изма́слиться	изма́сливатьсь
измельчи́ть	измельча́ть
измельчи́ться	измельча́ться
измени́ть	изменить
измени́ть	изменить
измени́ться	изменя́ться
изме́рить	измеря́ть
измо́кнуть	измока́ть
измолоти́ть	измола́чивать
измолоти́ться	измола́чиватьсь
измоло́ть	изма́лывать
измоло́ться	изма́лываться
измота́ть	изма́тывать
измота́ться	изма́тываться
измоча́лить	измоча́ливать
измоча́литься	измоча́ливатьсь
измочи́ть	изма́чивать
измочи́ться	изма́чиватьсь
изму́слить	изму́сливать
изму́слиться	изму́сливатьсь
измусо́лить	измусо́ливать
измусо́литься	измусо́ливатьсь
изму́читься	изму́чиватьсь?
измы́згать	измы́згивать
измы́згаться	измы́згиваться
измы́лить	измы́ливать
измы́литься	измы́ливатьсь
измы́слить	измышля́ть
измя́ть	измина́ть
измя́ться	измина́ться
изне́жить	изне́живать
изне́житься	изне́живатьсь
изнемо́чь	изнемога́ть
изниза́ть	изни́зывать
изниза́ться	изни́зываться
изничто́жить	изничтожа́ть
изничто́житься	изничтожа́ться
износи́ть	изна́шивать
износи́ться	изна́шиватьсь
изнури́ть	изнуря́ть
изнури́ться	изнуря́ться
изны́ть	изныва́ть
изобличи́ть	изоблича́ть
изобрази́ть	изобража́ть
изобрази́ться	изобража́ться
изобрести́	изобрета́ть
изогну́ть	изгиба́ть
изогну́ться	изгиба́ться
изодра́ть	сдира́ть
изодра́ться	обдира́ться
изорва́ть	изрыва́ть
изорва́ться	изрыва́ться
изостла́ть	исстила́ть
изостри́ть	изостря́ть
изощри́ть	изощря́ть
изощри́ться	изощря́ться
изреди́ть	изре́живать
изре́зать	изре́зывать
изре́заться	изре́зываться
изре́чь	изрека́ть
изрешети́ть	изреше́чивать
изрешети́ться	изреше́чиватьсь
изрисова́ть	изрисо́вывать
изрисова́ться	изрисо́вываться
изруби́ть	изруба́ть
изрыгну́ть	изрыга́ть
изры́ть	изрыва́ть
изуве́чить	изуве́чивать
изуве́читься	изуве́чиватьсь
изукра́сить	изукра́шивать
изукра́ситься	изукра́шиватьсь
изуми́ть	изумля́ть
изуми́ться	изумля́ться
изучи́ть	изуча́ть
изъе́здиться	изъе́зживатьсь
изъе́сть	заеда́ть
изъяви́ть	изъявля́ть
изъязви́ть	изъязвля́ть
изъясни́ть	изъясня́ть
изъясни́ться	изъясня́ться
изъя́ть	изыма́ть
изыска́ть	изы́скивать
изыска́ться	изы́скиваться
искази́ть	искажа́ть
искази́ться	искажа́ться
искале́чить	искале́чивать
искале́читься	искале́чиватьсь
иска́пать	иска́пывать
исклева́ть	искле́вывать
исключи́ть	исключа́ть
искове́ркать	искове́ркивать
исковыря́ть	исковы́ривать
исколоти́ть	искола́чивать
исколоти́ться	искола́чиватьсь
исколо́ть	иска́лывать
исколо́ться	иска́лываться
исколупа́ть	исколу́пывать
исконопа́тить	исконопа́чивать
ископа́ть	иска́пывать
искорёжить	искорёживать
искорёжиться	искорёживатьсь
искорени́ть	искореня́ть
искорени́ться	искореня́ться
искорми́ть	иска́рмливать
искоси́ться	искосываться?
искоси́ться	искосываться?
искра́сить	искра́шивать
искра́ситься	искра́шиватьсь
искриви́ть	искривля́ть
искриви́ться	искривля́ться
искрои́ть	искра́ивать
искроши́ть	искра́шивать
искрути́ть	искру́чивать
искрути́ться	искру́чиватьсь
искупи́ть	искупа́ть
искупи́ться	искупа́ться
искури́ть	иску́ривать
искури́ться	иску́риватьсь
искуса́ть	иску́сывать
искуси́ть	искуша́ть
искуси́ться	искуша́ться
испари́ть	испаря́ть
испари́ться	испаря́ться
испаха́ть	испа́хивать
испепели́ть	испепеля́ть
испепели́ться	испепеля́ться
испестри́ть	испестря́ть
испещри́ть	испещря́ть
испили́ть	испи́ливать
испили́ться	испи́ливатьсь
исписа́ть	испи́сывать
исписа́ться	испи́сываться
испи́ть	испива́ть
исплева́ть	испле́вывать
испога́нить	испога́нивать
испога́ниться	испога́ниватьсь
испои́ть	испа́ивать
испо́лнить	исполня́ть
испо́лниться	исполня́ться
исполосова́ть	исполосо́вывать
испра́вить	исправля́ть
испра́виться	исправля́ться
испражни́ться	испражня́ться
испроси́ть	испра́шивать
испры́скать	испры́скивать
испрями́ть	испрямля́ть
испрями́ться	испрямля́ться
испусти́ть	испуска́ть
испыта́ть	испы́тывать
исса́лить	исса́ливать
исса́литься	исса́ливатьсь
иссверли́ть	иссве́рливать
иссверли́ться	иссве́рливатьсь
иссе́чь	иссечь
иссе́чься	иссечься
исследи́ть	иссле́живать
исслюни́ть	исслю́нивать
иссоли́ть	исса́ливать
иссоса́ть	исса́сывать
иссо́хнуть	иссыха́ть
исстега́ть	иссте́гивать
исстели́ть	исстила́ть
исстира́ть	иссти́рывать
исстира́ться	иссти́рываться
исстреля́ть	исстре́ливать
исстрога́ть	исстра́гивать
исстрочи́ть	исстра́чивать
исстрочи́ться	исстра́чиватьсь
исструга́ть	исстру́гивать
исструга́ться	исстру́гиваться
иссуши́ть	иссуша́ть
иссуши́ться	иссуша́ться
исся́кнуть	иссяка́ть
истаска́ть	иста́скивать
истаска́ться	иста́скиваться
иста́ять	иста́ивать
истере́ть	истира́ть
истере́ться	истира́ться
истеса́ть	исте́сывать
истечь	истека́ть
исте́чь	истека́ть
исти́скать	исти́скивать
истле́ть	истлева́ть
истолкова́ть	истолко́вывать
истоми́ть	истомля́ть
истоми́ться	истомля́ться
